4.807020537159785611e+00 1.775431123257883881e+00 4.639157985613318935e+00 6.083703055951376726e+00 4.574192006377673536e+00 2.448880457770898023e+00 1.281569169848975065e+00 4.645586612645569602e+00 5.924626668989636968e+00 2.977235201784413032e+00 3.139266648999345044e+00 5.577007041069546034e+00
1.736136174470092719e+00 4.382239480592716063e+00 1.329258022837012110e+00 3.758339445973155168e+00 2.746496805172409239e+00 1.987028387850251210e-01 4.187874134325531905e+00 5.016218885541736228e+00 2.732829656169629917e+00 1.946258284008330897e+00 1.168525796638822500e+00 1.033634243713459133e+00
3.471178248643986386e+00 1.283729088537236995e+00 4.810089865396576791e-01 2.391740951170519658e+00 1.257295275255247313e+00 2.533492667492401318e-01 5.987641468602858730e+00 1.462036303022000716e+00 7.392006531960270133e-01 1.572785784555345678e+00 4.259084003915992511e+00 5.175839454100610304e+00
5.160684123909927479e+00 5.562610343655461698e+00 6.773209500628937230e-01 3.540158975960533194e+00 3.753731157060734791e+00 5.117359980328712865e+00 3.331436266747408226e+00 2.379125076815317985e-01 2.259373623361143335e-01 2.013163041585671831e+00 2.437618831102641437e+00 2.109882868319573390e+00
1.274095668466287856e+00 6.177302988786409266e+00 5.728223584768701748e+00 2.097430408712277483e+00 4.260770386259591369e+00 6.843331704029859131e-02 4.028189180486011267e+00 5.441599396394399157e+00 6.898560263601830611e-01 3.529102234554484241e+00 1.843614662348257160e-01 3.094116644384480530e+00
8.190948103439562589e-01 4.631183329306127305e+00 6.269362730110061399e+00 3.349333484542849515e+00 1.420369443670169929e+00 1.259586984805715515e+00 4.908329438438017611e+00 1.721829790676555838e+00 1.843770502750823326e+00 5.818450725460005302e+00 3.477682939777781979e+00 2.082909712949927883e+00
5.861731310712418264e+00 4.576070449266554263e+00 5.146718589265850241e+00 1.663139863170552513e+00 4.359912294516051778e-01 1.081179180780563298e+00 6.174332093289039314e+00 2.961371799582401820e-01 2.754151409633376790e+00 3.243236693682790772e+00 3.571275464492734919e+00 3.785831931328955680e+00
2.546886054903625407e+00 5.842158208407015607e+00 1.241290124099110770e+00 3.005097445374230736e-01 1.394193684719331694e+00 6.665519848627439181e-01 4.671426596388842611e+00 1.455609660711717934e+00 1.049438906503400437e-01 6.549477457450317841e-01 6.157880409009375278e+00 6.372658987678182507e-01
2.013502020993234609e+00 4.524709832930741804e+00 2.204705470880171880e+00 4.129494679121553879e+00 4.306633116723673105e+00 1.503782374250084652e+00 1.475531465239043438e+00 1.497961151525048162e+00 1.994420330197599789e+00 1.179532606381989313e+00 1.648434607153334452e+00 1.037654992234291473e+00
2.402039735648304308e+00 4.376535711691906805e+00 5.870497895861673143e+00 1.526945141747693135e+00 1.350759469564294157e+00 9.764558713223248088e-01 5.868970150389745122e+00 2.310718052754211271e+00 3.619364754373106674e+00 1.114685036120033113e+00 6.101634700445276671e+00 1.484999144710459074e-01
5.322906417023693493e+00 4.915587107988216076e+00 2.241924262520164302e+00 7.918602254093447534e-01 3.185834028614891622e+00 1.794318238386450659e+00 6.785918557745932445e-01 3.175169448144017359e-01 2.776932570127495836e+00 6.104036706481833496e-01 3.536894696384568770e-01 3.198741846839939562e+00
3.556667097997697979e+00 2.942401423526758819e+00 2.060883230503929298e+00 4.615917296898646716e-01 5.911720700994443689e+00 3.988308342770994219e+00 1.540903747256396006e+00 2.204510710278611452e+00 5.531889756902974575e+00 4.923057488510598212e+00 3.262042448715878340e+00 3.707133275186115240e-01
