4.417148456363690912e-01 3.609338305201252872e-01 -4.608830327701331220e-02 3.005953759143035198e-01 3.105142924579629149e-01 3.201778593105014670e-01 3.295797784276435771e-01 2.796798429866455549e-01 3.167087730121994626e-01 2.859473185455234101e-01 3.384694341706992460e-01 2.924990394725642262e-01
-5.620483133372977669e-01 3.077151309586331207e-01 -1.667280845095675090e+00 4.451226297488192762e-01 4.599894703182226818e-01 4.694410539235945312e-01 4.832738996399632003e-01 4.292792103665091230e-01 4.811886094562605187e-01 3.618067823616860634e-01 3.567749951451681945e-01 3.643760130990638113e-01
-2.111398112477116840e+00 9.817714692314463698e-02 -3.882986639054233802e+00 5.307429461612579447e-01 5.486814406938440580e-01 5.541935763784209268e-01 5.705810786314549077e-01 5.297805150908528882e-01 5.882105850588599250e-01 3.583698982320844273e-01 2.542367028595952094e-01 3.529805666212234017e-01
-4.015052635894667432e+00 -2.128747982459682497e-01 -6.484770167274643171e+00 5.781090153380630259e-01 5.979007114410389567e-01 5.970527784523722570e-01 6.147764848492787149e-01 5.983974695194542726e-01 6.579193457762441133e-01 3.034378552646506688e-01 7.322224389787572452e-02 2.875078945059983404e-01
-6.182165745432571136e+00 -5.994118353123504273e-01 -9.373638476000111908e+00 5.970294861380929241e-01 6.177683508893332398e-01 6.087603920795927603e-01 6.269142696982461516e-01 6.433054376639846250e-01 6.998822533800301837e-01 2.102143620008232738e-01 -1.661465595022091346e-01 1.818237647626534115e-01
-8.559230238784339306e+00 -1.046103296398562366e+00 -1.249128599373341153e+01 5.932815260831527659e-01 6.142455375945785612e-01 5.956431586646164789e-01 6.135051856169382312e-01 6.693196033613598717e-01 7.197343604133046302e-01 8.647623227608644547e-02 -4.520182138695005847e-01 4.409493570425289388e-02
-1.111089034893337235e+01 -1.542819189684456971e+00 -1.579918635182200859e+01 5.706824939606975899e-01 5.912712186719284446e-01 5.618815770081794225e-01 5.788513197337886718e-01 6.796216788024918021e-01 7.211991208458425895e-01 -6.263787581781447844e-02 -7.765616492937286175e-01 -1.202822723281825879e-01
-1.381201729022947511e+01 -2.082359716818404483e+00 -1.926995728871588298e+01 5.319455423569753316e-01 5.516449644912653216e-01 5.104468981151109030e-01 5.260103408372618361e-01 6.764730366117808202e-01 7.069229452799346003e-01 -2.334757083881418283e-01 -1.134211004989169824e+00 -3.074724743722615505e-01
-1.664382228559001931e+01 -2.659341593142257487e+00 -2.288312510483228834e+01 4.790992937388161566e-01 4.974600120413981141e-01 4.435607244760121359e-01 4.572684659399376961e-01 6.615645036653075017e-01 6.788845532433647190e-01 -4.233064775172048488e-01 -1.520804690378721791e+00 -5.146079555257372373e-01
-1.959172151391532068e+01 -3.269586321032785126e+00 -2.662279814470846517e+01 4.137183618772474203e-01 4.303411287901506288e-01 3.629474606721434515e-01 3.744002533198729221e-01 6.362084972940595939e-01 6.386198239193686677e-01 -6.300105496451575693e-01 -1.933112484985570090e+00 -7.394627997050158275e-01
-2.264406442055983248e+01 -3.909755830545016408e+00 -3.047628106608045329e+01 3.370606560444400213e-01 3.515862902160198922e-01 2.699846791289803316e-01 2.788233416088690686e-01 6.014534663049656560e-01 5.873557227397716574e-01 -8.518946163826068840e-01 -2.368553867564626714e+00 -9.802587927650496802e-01
-2.579132850522890408e+01 -4.577121773286825679e+00 -3.443319741871670914e+01 2.501543196875790631e-01 2.622563876029381236e-01 1.657983291447825969e-01 1.716964279419331829e-01 5.581563530820282670e-01 5.260951014177789320e-01 -1.087574663823992038e+00 -2.825019666916384065e+00 -1.235542523667881198e+00
-2.902558443645623143e+01 -5.269412269175528962e+00 -3.848490679192849484e+01 1.538554819676404006e-01 1.632348190480154282e-01 5.132598225264689562e-02 5.398435278829605277e-02 5.070307286412658598e-01 4.556730288323109224e-01 -1.335898231515481704e+00 -3.300753588260834093e+00 -1.504103745364924194e+00
-3.234012673013702255e+01 -5.984706089940227791e+00 -4.262410237343555508e+01 4.888813336288122535e-02 5.526863515993468701e-02 -7.263949886550002955e-02 -7.349696103968972327e-02 4.486800283575101966e-01 3.767956857147162775e-01 -1.595890734741155059e+00 -3.794270410961071427e+00 -1.784919005578817330e+00
-3.572921048322885440e+01 -6.721357229123194443e+00 -4.684452407411630759e+01 -6.412744949398374583e-02 -6.100213073222382487e-02 -2.054188315266393672e-01 -2.100484741626400531e-01 3.836212436465355480e-01 2.900680902513993464e-01 -1.866717201019961081e+00 -4.304297676769142100e+00 -2.077111464694385567e+00
-3.918785861733927334e+01 -7.477939674289733496e+00 -5.114074848576493082e+01 -1.846538919243509991e-01 -1.850229877990947625e-01 -3.464235213490455267e-01 -3.550645760480671820e-01 3.123022683693064128e-01 1.960143980147620035e-01 -2.147654254611170543e+00 -4.829732995548185137e+00 -2.379921475513040896e+00
-4.271171749353153047e+01 -8.253206038364455210e+00 -5.550803154785581484e+01 -3.122211319480989733e-01 -3.163089019153482728e-01 -4.951387900125285291e-01 -5.080155162305730610e-01 2.351148922463887903e-01 9.509310773216447799e-02 -2.438069131362325948e+00 -5.369612064901320814e+00 -2.692684545864644452e+00
-4.629694661267041766e+01 -9.046055957019047966e+00 -5.994218835653936139e+01 -4.464145112404571125e-01 -4.544320072965323809e-01 -6.511105333246511861e-01 -6.684339830580392494e-01 1.524047268695777890e-01 -1.229132262651611018e-02 -2.737403647598657841e+00 -5.923084239523520367e+00 -3.014814503666057632e+00
-4.994013289858382620e+01 -9.855511529429346496e+00 -6.443949976096860155e+01 -5.868655202931580828e-01 -5.990120568803940504e-01 -8.139351859819814461e-01 -8.359046736730475491e-01 6.447891947344136510e-02 -1.257794486737187634e-01 -3.045161741914367948e+00 -6.489393545485556025e+00 -3.345790414033754434e+00
-5.363822307393101596e+01 -1.068069794288171259e+01 -6.899663867483333490e+01 -7.332444970433820153e-01 -7.497088883967302220e-01 -9.832517256297970132e-01 -1.010056065513492696e+00 -2.838776147970012431e-02 -2.450497178426467304e-01 -3.360899646583924039e+00 -7.067863701933450038e+00 -3.685146257870680842e+00
