2.624649832168559126e+32 2.624649832168559126e+32 2.624649832168559126e+32 2.624649832168559126e+32 2.624649832168559126e+32 2.624649832168559126e+32 2.624649832168559126e+32 2.624649832168559126e+32 2.624649832168559126e+32 2.624649832168559126e+32 2.624649832168559126e+32 2.624649832168559126e+32 2.624649832168559126e+32 2.624649832168559126e+32 2.624649832168559126e+32 2.624649832168559126e+32 2.624649832168559126e+32 2.624649832168559126e+32 2.624649832168559126e+32 2.624649832168559126e+32 2.624649832168559126e+32 2.624649832168559126e+32 2.624649832168559126e+32 2.624649832168559126e+32 2.624649832168559126e+32 2.624649832168559126e+32 2.624649832168559126e+32 2.624649832168559126e+32 2.624649832168559126e+32 2.624649832168559126e+32 2.624649832168559126e+32 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.115007704663506959e+32 7.115007704663506959e+32 7.115007704663506959e+32 7.115007704663506959e+32 7.115007704663506959e+32 7.115007704663506959e+32 7.115007704663506959e+32 7.115007704663506959e+32 7.115007704663506959e+32 7.115007704663506959e+32 7.115007704663506959e+32 7.115007704663506959e+32 7.115007704663506959e+32 7.115007704663506959e+32 7.115007704663506959e+32 7.115007704663506959e+32 7.115007704663506959e+32 7.115007704663506959e+32 7.115007704663506959e+32 7.115007704663506959e+32 7.115007704663506959e+32 7.115007704663506959e+32 7.115007704663506959e+32 7.115007704663506959e+32 7.115007704663506959e+32 7.115007704663506959e+32 7.115007704663506959e+32 7.115007704663506959e+32 7.115007704663506959e+32 7.115007704663506959e+32 7.115007704663506959e+32 7.115007704663506959e+32 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.367985953667782025e+31 8.367985953667782025e+31 8.367985953667782025e+31 8.367985953667782025e+31 8.367985953667782025e+31 8.367985953667782025e+31 8.367985953667782025e+31 8.367985953667782025e+31 8.367985953667782025e+31 8.367985953667782025e+31 8.367985953667782025e+31 8.367985953667782025e+31 8.367985953667782025e+31 8.367985953667782025e+31 8.367985953667782025e+31 8.367985953667782025e+31 8.367985953667782025e+31 8.367985953667782025e+31 8.367985953667782025e+31 8.367985953667782025e+31 8.367985953667782025e+31 8.367985953667782025e+31 8.367985953667782025e+31 8.367985953667782025e+31 8.367985953667782025e+31 8.367985953667782025e+31 8.367985953667782025e+31 8.367985953667782025e+31 8.367985953667782025e+31 8.367985953667782025e+31 8.367985953667782025e+31 8.367985953667782025e+31 8.367985953667782025e+31 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.649999801063726176e+32 2.649999801063726176e+32 2.649999801063726176e+32 2.649999801063726176e+32 2.649999801063726176e+32 2.649999801063726176e+32 2.649999801063726176e+32 2.649999801063726176e+32 2.649999801063726176e+32 2.649999801063726176e+32 2.649999801063726176e+32 2.649999801063726176e+32 2.649999801063726176e+32 2.649999801063726176e+32 2.649999801063726176e+32 2.649999801063726176e+32 2.649999801063726176e+32 2.649999801063726176e+32 2.649999801063726176e+32 2.649999801063726176e+32 2.649999801063726176e+32 2.649999801063726176e+32 2.649999801063726176e+32 2.649999801063726176e+32 2.649999801063726176e+32 2.649999801063726176e+32 2.649999801063726176e+32 2.649999801063726176e+32 2.649999801063726176e+32 2.649999801063726176e+32 2.649999801063726176e+32 2.649999801063726176e+32 2.649999801063726176e+32 2.649999801063726176e+32 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.170730446237916286e+32 5.170730446237916286e+32 5.170730446237916286e+32 5.170730446237916286e+32 5.170730446237916286e+32 5.170730446237916286e+32 5.170730446237916286e+32 5.170730446237916286e+32 5.170730446237916286e+32 5.170730446237916286e+32 5.170730446237916286e+32 5.170730446237916286e+32 5.170730446237916286e+32 5.170730446237916286e+32 5.170730446237916286e+32 5.170730446237916286e+32 5.170730446237916286e+32 5.170730446237916286e+32 5.170730446237916286e+32 5.170730446237916286e+32 5.170730446237916286e+32 5.170730446237916286e+32 5.170730446237916286e+32 5.170730446237916286e+32 5.170730446237916286e+32 5.170730446237916286e+32 5.170730446237916286e+32 5.170730446237916286e+32 5.170730446237916286e+32 5.170730446237916286e+32 5.170730446237916286e+32 5.170730446237916286e+32 5.170730446237916286e+32 5.170730446237916286e+32 5.170730446237916286e+32 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.947882617377563464e+32 8.947882617377563464e+32 8.947882617377563464e+32 8.947882617377563464e+32 8.947882617377563464e+32 8.947882617377563464e+32 8.947882617377563464e+32 8.947882617377563464e+32 8.947882617377563464e+32 8.947882617377563464e+32 8.947882617377563464e+32 8.947882617377563464e+32 8.947882617377563464e+32 8.947882617377563464e+32 8.947882617377563464e+32 8.947882617377563464e+32 8.947882617377563464e+32 8.947882617377563464e+32 8.947882617377563464e+32 8.947882617377563464e+32 8.947882617377563464e+32 8.947882617377563464e+32 8.947882617377563464e+32 8.947882617377563464e+32 8.947882617377563464e+32 8.947882617377563464e+32 8.947882617377563464e+32 8.947882617377563464e+32 8.947882617377563464e+32 8.947882617377563464e+32 8.947882617377563464e+32 8.947882617377563464e+32 8.947882617377563464e+32 8.947882617377563464e+32 8.947882617377563464e+32 8.947882617377563464e+32 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.548737268362621352e+32 5.548737268362621352e+32 5.548737268362621352e+32 5.548737268362621352e+32 5.548737268362621352e+32 5.548737268362621352e+32 5.548737268362621352e+32 5.548737268362621352e+32 5.548737268362621352e+32 5.548737268362621352e+32 5.548737268362621352e+32 5.548737268362621352e+32 5.548737268362621352e+32 5.548737268362621352e+32 5.548737268362621352e+32 5.548737268362621352e+32 5.548737268362621352e+32 5.548737268362621352e+32 5.548737268362621352e+32 5.548737268362621352e+32 5.548737268362621352e+32 5.548737268362621352e+32 5.548737268362621352e+32 5.548737268362621352e+32 5.548737268362621352e+32 5.548737268362621352e+32 5.548737268362621352e+32 5.548737268362621352e+32 5.548737268362621352e+32 5.548737268362621352e+32 5.548737268362621352e+32 5.548737268362621352e+32 5.548737268362621352e+32 5.548737268362621352e+32 5.548737268362621352e+32 5.548737268362621352e+32 5.548737268362621352e+32 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.913988530159876229e+32 5.913988530159876229e+32 5.913988530159876229e+32 5.913988530159876229e+32 5.913988530159876229e+32 5.913988530159876229e+32 5.913988530159876229e+32 5.913988530159876229e+32 5.913988530159876229e+32 5.913988530159876229e+32 5.913988530159876229e+32 5.913988530159876229e+32 5.913988530159876229e+32 5.913988530159876229e+32 5.913988530159876229e+32 5.913988530159876229e+32 5.913988530159876229e+32 5.913988530159876229e+32 5.913988530159876229e+32 5.913988530159876229e+32 5.913988530159876229e+32 5.913988530159876229e+32 5.913988530159876229e+32 5.913988530159876229e+32 5.913988530159876229e+32 5.913988530159876229e+32 5.913988530159876229e+32 5.913988530159876229e+32 5.913988530159876229e+32 5.913988530159876229e+32 5.913988530159876229e+32 5.913988530159876229e+32 5.913988530159876229e+32 5.913988530159876229e+32 5.913988530159876229e+32 5.913988530159876229e+32 5.913988530159876229e+32 5.913988530159876229e+32 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
3.730936214212850646e+31 3.730936214212850646e+31 3.730936214212850646e+31 3.730936214212850646e+31 3.730936214212850646e+31 3.730936214212850646e+31 3.730936214212850646e+31 3.730936214212850646e+31 3.730936214212850646e+31 3.730936214212850646e+31 3.730936214212850646e+31 3.730936214212850646e+31 3.730936214212850646e+31 3.730936214212850646e+31 3.730936214212850646e+31 3.730936214212850646e+31 3.730936214212850646e+31 3.730936214212850646e+31 3.730936214212850646e+31 3.730936214212850646e+31 3.730936214212850646e+31 3.730936214212850646e+31 3.730936214212850646e+31 3.730936214212850646e+31 3.730936214212850646e+31 3.730936214212850646e+31 3.730936214212850646e+31 3.730936214212850646e+31 3.730936214212850646e+31 3.730936214212850646e+31 3.730936214212850646e+31 3.730936214212850646e+31 3.730936214212850646e+31 3.730936214212850646e+31 3.730936214212850646e+31 3.730936214212850646e+31 3.730936214212850646e+31 3.730936214212850646e+31 3.730936214212850646e+31 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.607816230917566636e+32 7.607816230917566636e+32 7.607816230917566636e+32 7.607816230917566636e+32 7.607816230917566636e+32 7.607816230917566636e+32 7.607816230917566636e+32 7.607816230917566636e+32 7.607816230917566636e+32 7.607816230917566636e+32 7.607816230917566636e+32 7.607816230917566636e+32 7.607816230917566636e+32 7.607816230917566636e+32 7.607816230917566636e+32 7.607816230917566636e+32 7.607816230917566636e+32 7.607816230917566636e+32 7.607816230917566636e+32 7.607816230917566636e+32 7.607816230917566636e+32 7.607816230917566636e+32 7.607816230917566636e+32 7.607816230917566636e+32 7.607816230917566636e+32 7.607816230917566636e+32 7.607816230917566636e+32 7.607816230917566636e+32 7.607816230917566636e+32 7.607816230917566636e+32 7.607816230917566636e+32 7.607816230917566636e+32 7.607816230917566636e+32 7.607816230917566636e+32 7.607816230917566636e+32 7.607816230917566636e+32 7.607816230917566636e+32 7.607816230917566636e+32 7.607816230917566636e+32 7.607816230917566636e+32 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
