4.538918630687987843e+00 3.712761047357379773e+00 6.056451164038222146e+00 3.355665466855536128e+00 2.738621308040531943e+00 1.674406132205304099e+00 4.747002909510523061e+00 5.797354931056295513e+00 7.904852514375939609e-01 5.731932462144058604e+00 2.521100089382953602e+00 5.092970714832507184e+00
4.891023868753616277e+00 1.918285367849182244e+00 5.436870850443310310e+00 4.891196074423440621e+00 2.166425374419013394e+00 2.320281166097995229e-01 2.395796475554131888e+00 9.058692405562306371e-01 6.117235474723001332e+00 3.059567819972636715e-01 1.020427882928618413e+00 1.157240575376993874e+00
4.668638576738302959e+00 1.252722879577203630e+00 1.551712172625114183e+00 6.041169441075100899e+00 1.801555955435680589e+00 5.754375490931775694e+00 4.122196007882577007e+00 2.322297786591609112e-02 9.748770070103052188e-01 3.993841009319318847e-01 4.676915876368495262e+00 4.598927936712584597e+00
6.065567241243760677e+00 5.506093132761327169e+00 2.855219213833919412e+00 1.067701433808420641e-01 5.911487471814584005e+00 2.710803842380256512e+00 2.836971383463579244e+00 2.961861786825076948e+00 3.022098137089163306e+00 2.313411535458885560e+00 6.098794403517983298e+00 3.716058932776897361e+00
5.915384417001066097e+00 2.309987689376386211e+00 6.266080571994435466e+00 2.572363220883325807e-01 5.777467178366159750e+00 6.010340248584104650e+00 2.205938414770407974e+00 4.770844178025132720e+00 2.380316820928127353e+00 4.731779511112798597e-01 4.219157795903164754e+00 1.535256411428452150e+00
1.301550433899426318e-01 4.307525302814491752e+00 2.402134051206219922e+00 2.661545413398444637e+00 5.052748437601875864e+00 4.722822012507954526e+00 1.329966918650157481e+00 5.109390949498952672e+00 4.135875836812306083e-01 4.714744051569922378e-01 8.277754614438623815e-01 4.560364113468205360e+00
5.707487140888525268e+00 1.589273955685135853e+00 4.621062426453671712e+00 1.735213766184965811e+00 4.865186741782276947e+00 3.566762243809665556e+00 1.377528031265202513e+00 1.252559270977195771e+00 3.193480483418045690e+00 4.376396708864723761e-01 1.847562238003360724e+00 6.050021498042620571e+00
4.399626310656796768e-01 1.302064048918966321e+00 3.696277264885195812e+00 2.711034356386751831e+00 2.995849813806550355e+00 1.726278875330030882e+00 1.934547956515766165e+00 4.768073485461369332e-01 7.490897417981556838e-01 1.591728644238929735e-01 9.239881108166503321e-01 6.211910527652291236e+00
3.715356788535309374e+00 1.114365151463863723e+00 2.524887524560496033e+00 3.754424601304058307e+00 4.166157894717051335e-01 7.919278535989900947e-01 5.633494466220940744e+00 2.872105392147299430e+00 2.805035816859333231e+00 2.494805944532597408e+00 1.169613777477781946e+00 2.581683659458177793e+00
3.878371148022941917e+00 3.292393948772620593e-01 4.822254590964253573e+00 3.733622953978597003e+00 3.287581423965868055e+00 3.324720078107233245e+00 5.803807513711903843e-01 3.486001886022871865e+00 8.535712694740308359e-01 3.113642969474437638e+00 6.246222746883110410e+00 5.030637172101041221e-01
5.197251754826822001e+00 1.797272720834103055e+00 2.059999075497519261e+00 2.513035607480679778e-01 3.628392321135081033e+00 5.808464041461792321e-02 5.514741455715063800e+00 1.587759649378999383e+00 1.349944000171112490e+00 2.003869572444329783e-01 4.126984999413524591e+00 3.521941845047120268e+00
2.016020013117536536e+00 1.445902794341109132e+00 2.033706013293355763e+00 2.170189917061647655e+00 2.952407016772100601e-01 3.657022785564535972e-01 5.623708508831204433e+00 2.195433141947106925e+00 5.890646567316026427e+00 5.368505488824411032e-01 9.931193654017069772e-01 4.989303835902977879e-01
