9.433335068612735748e+09 4.425282690539722443e+08 2.377183119005282879e+09 1.072827859300726771e+09 7.425354296089314461e+09 8.896713476996997833e+09 7.807632121710048676e+09 6.775056213816595078e+09 4.164627115302801609e+09 6.559048841191960871e+07 2.355019023730062962e+09 6.558380288278946877e+09
4.620715257650101662e+09 9.249942420868528366e+09 3.696397003454254568e+07 1.747192986420137405e+09 5.377920636517896652e+08 8.788954878551187515e+09 2.203344887214820862e+09 7.064208325950181961e+09 4.421838968402128220e+09 7.603169347193705559e+09 2.452777186393256664e+09 4.976491772048540115e+09
7.548733575572491646e+09 3.976051197229669571e+09 7.546126554601136208e+09 4.320914988859536171e+09 5.489744057362847328e+09 4.200130395330476761e+09 5.473538644774945259e+09 5.902096098459130526e+08 1.958831908570425272e+09 3.721700508996132851e+09 5.396117456255631447e+09 9.317255625232961655e+09
9.074505886801301956e+09 8.950502794101972580e+09 9.262225137519672394e+09 2.967782572673693895e+08 6.381362057884294510e+09 8.830662378772726059e+09 8.853564424268697739e+09 4.371039724711339951e+09 8.386971650336702347e+09 1.033683389390297413e+09 2.877680778717828393e+08 8.494253021279247284e+09
6.118130507314509392e+09 4.068161372667081833e+09 4.130335174332477897e+07 8.125860779355220795e+08 2.704540035487833500e+09 9.192235810856817245e+09 5.456255556305005074e+09 7.070297305863509178e+09 7.967481558846125603e+09 8.929640250076031685e+07 8.661055179148284912e+09 5.148240477561573029e+09
3.683779784866948605e+09 8.769148611282794952e+09 7.891075139550804138e+09 1.336876725670658112e+09 8.969834869636522293e+09 7.465023706659274101e+09 2.857753244970041752e+09 1.741327826714267433e+08 9.685919610376417160e+09 3.392740666453838348e+09 5.575640573872020721e+09 8.847939781520542502e+07
4.653836609994668007e+09 8.229712643854173660e+09 4.314450966197909355e+09 9.914724321098142624e+09 8.407440228046280861e+09 9.522872529104990005e+09 9.220481875725355148e+09 4.799192837328048706e+09 2.577919432133608341e+09 2.120857516831908822e+08 3.907754993389907837e+09 4.970457018557548523e+09
3.098315304481851101e+09 8.390546342299904823e+09 6.647908754403429031e+09 6.893290102955850601e+09 7.190796754474395752e+09 7.413779096358685493e+08 3.636921201601194382e+09 8.638497803355550766e+09 5.672413165179305077e+09 5.923308333306534767e+09 9.091381891035413742e+09 7.061399680261487961e+09
3.306992981346668005e+08 4.621547422958028793e+09 5.908215359671091080e+09 1.803681036994478941e+09 3.302005930486828685e+08 9.746370835433322906e+09 8.459964253892742157e+09 3.501153277544477463e+09 9.271668725659193039e+09 2.370960259897625446e+09 6.528510260845599174e+08 3.757468923200262070e+09
4.739171448955361366e+09 5.625582082349177361e+09 8.240583065214314461e+09 5.396219895417018890e+09 6.810894693738353729e+09 3.401447927566228867e+09 4.437165846936186552e+08 7.489328515362426043e+08 3.402836205784298897e+09 4.327522701897336006e+09 2.396088668544905663e+09 1.815025103622396231e+09
7.585398698537035942e+09 7.627574964717574120e+09 6.278551368357832432e+08 8.942534167318973541e+09 1.772841269419855773e+08 6.358933118851108551e+09 9.521584423964664459e+09 7.032209788625156403e+09 9.587672360238708496e+09 3.024938807491772652e+09 9.647851506645114899e+09 4.918356244940380454e+08
3.071969202434607029e+09 8.849763631846296310e+09 9.828748268666116714e+09 6.162299264037195206e+09 9.536994721328456879e+09 3.298644439536646366e+09 8.234661138657801628e+09 2.518864216850669086e+08 9.693412963509897232e+09 5.848982106446886063e+09 6.530778586104706764e+09 7.577440140709844589e+09
